rental_id,rental_date,inventory_id,customer_id,return_date,day_id,month_id,year_id
312,2022-05-27 00:56:19+03:00,4156,594,2022-05-29 03:29:19+03,3,1,1
313,2022-05-27 01:09:41+03:00,2851,203,2022-05-29 00:49:41+03,3,1,1
314,2022-05-27 01:12:55+03:00,2847,238,2022-05-30 01:33:55+03,3,1,1
315,2022-05-27 01:22:55+03:00,3828,249,2022-05-30 01:25:55+03,3,1,1
316,2022-05-27 01:23:56+03:00,26,391,2022-06-01 21:56:56+03,3,1,1
317,2022-05-27 01:37:39+03:00,2559,60,2022-06-03 06:31:39+03,3,1,1
318,2022-05-27 01:52:13+03:00,3024,77,2022-05-30 20:55:13+03,3,1,1
319,2022-05-27 02:09:24+03:00,1090,2,2022-05-28 06:30:24+03,3,1,1
321,2022-05-27 02:47:35+03:00,4556,496,2022-06-02 02:32:35+03,3,1,1
322,2022-05-27 02:49:27+03:00,2362,144,2022-05-30 05:12:27+03,3,1,1
323,2022-05-27 03:00:04+03:00,3364,292,2022-05-30 06:27:04+03,3,1,1
324,2022-05-27 03:09:55+03:00,2510,449,2022-05-31 09:01:55+03,3,1,1
325,2022-05-27 03:10:11+03:00,3979,432,2022-06-04 22:25:11+03,3,1,1
326,2022-05-27 03:18:57+03:00,2678,105,2022-06-04 06:06:57+03,3,1,1
327,2022-05-27 03:29:31+03:00,2524,451,2022-06-01 04:27:31+03,3,1,1
328,2022-05-27 03:57:14+03:00,2659,231,2022-05-31 06:19:14+03,3,1,1
329,2022-05-27 04:15:30+03:00,1536,248,2022-06-04 07:09:30+03,3,1,1
330,2022-05-27 04:22:26+03:00,1872,67,2022-06-05 02:25:26+03,3,1,1
331,2022-05-27 04:27:10+03:00,1529,299,2022-06-03 03:26:10+03,3,1,1
332,2022-05-27 04:52:21+03:00,4001,412,2022-06-01 02:55:21+03,3,1,1
333,2022-05-27 05:03:07+03:00,3973,194,2022-05-29 05:54:07+03,3,1,1
334,2022-05-27 05:07:10+03:00,1411,16,2022-06-05 02:15:10+03,3,1,1
335,2022-05-27 05:15:23+03:00,1811,275,2022-05-30 00:43:23+03,3,1,1
336,2022-05-27 05:22:30+03:00,751,19,2022-06-02 05:27:30+03,3,1,1
337,2022-05-27 05:42:52+03:00,2596,165,2022-06-01 07:23:52+03,3,1,1
338,2022-05-27 05:47:18+03:00,2410,516,2022-06-04 07:46:18+03,3,1,1
339,2022-05-27 05:55:25+03:00,946,209,2022-06-04 09:57:25+03,3,1,1
340,2022-05-27 06:01:42+03:00,4168,56,2022-06-05 10:51:42+03,3,1,1
341,2022-05-27 06:11:04+03:00,4019,539,2022-05-29 03:28:04+03,3,1,1
342,2022-05-27 06:13:41+03:00,3301,455,2022-05-28 10:34:41+03,3,1,1
343,2022-05-27 06:30:22+03:00,2327,236,2022-05-29 12:13:22+03,3,1,1
344,2022-05-27 06:32:25+03:00,1396,144,2022-05-31 11:50:25+03,3,1,1
345,2022-05-27 06:34:41+03:00,4319,14,2022-06-05 06:24:41+03,3,1,1
346,2022-05-27 06:40:33+03:00,1625,378,2022-05-28 11:56:33+03,3,1,1
347,2022-05-27 06:50:56+03:00,1825,473,2022-06-01 06:43:56+03,3,1,1
348,2022-05-27 06:53:11+03:00,2920,36,2022-05-28 08:33:11+03,3,1,1
349,2022-05-27 07:01:28+03:00,2756,9,2022-06-04 07:01:28+03,3,1,1
350,2022-05-27 07:39:03+03:00,3371,118,2022-06-01 13:10:03+03,3,1,1
351,2022-05-27 07:48:19+03:00,4369,157,2022-05-29 11:05:19+03,3,1,1
352,2022-05-27 08:03:39+03:00,3989,503,2022-06-03 06:39:39+03,3,1,1
353,2022-05-27 08:12:26+03:00,2058,452,2022-06-01 08:48:26+03,3,1,1
354,2022-05-27 08:15:33+03:00,141,446,2022-06-01 04:50:33+03,3,1,1
355,2022-05-27 08:32:30+03:00,2868,382,2022-05-30 08:24:30+03,3,1,1
356,2022-05-27 08:37:15+03:00,4417,198,2022-05-30 09:04:15+03,3,1,1
357,2022-05-27 08:43:59+03:00,1925,102,2022-05-29 13:28:59+03,3,1,1
358,2022-05-27 08:48:33+03:00,1156,152,2022-05-29 05:55:33+03,3,1,1
359,2022-05-27 08:51:14+03:00,3489,594,2022-06-03 03:58:14+03,3,1,1
360,2022-05-27 09:03:28+03:00,6,587,2022-05-31 10:01:28+03,3,1,1
361,2022-05-27 09:10:25+03:00,2324,147,2022-06-01 10:34:25+03,3,1,1
362,2022-05-27 09:14:00+03:00,4282,345,2022-05-28 14:22:00+03,3,1,1
363,2022-05-27 09:20:12+03:00,833,430,2022-05-31 12:44:12+03,3,1,1
364,2022-05-27 09:31:20+03:00,2887,167,2022-06-04 06:46:20+03,3,1,1
365,2022-05-27 09:33:54+03:00,360,134,2022-06-04 03:55:54+03,3,1,1
366,2022-05-27 09:37:02+03:00,3437,439,2022-05-30 07:43:02+03,3,1,1
367,2022-05-27 09:42:29+03:00,1247,361,2022-06-04 13:20:29+03,3,1,1
368,2022-05-27 09:46:49+03:00,944,508,2022-06-01 08:20:49+03,3,1,1
369,2022-05-27 09:49:43+03:00,3347,22,2022-06-05 08:39:43+03,3,1,1
370,2022-05-27 10:08:18+03:00,1235,295,2022-06-05 05:05:18+03,3,1,1
371,2022-05-27 10:13:58+03:00,4089,510,2022-06-04 05:50:58+03,3,1,1
372,2022-05-27 10:16:25+03:00,1649,464,2022-06-01 13:41:25+03,3,1,1
373,2022-05-27 10:26:30+03:00,4420,337,2022-06-05 09:13:30+03,3,1,1
374,2022-05-27 10:49:21+03:00,1815,306,2022-06-04 16:11:21+03,3,1,1
375,2022-05-27 10:58:15+03:00,3197,542,2022-06-02 06:48:15+03,3,1,1
376,2022-05-27 11:04:05+03:00,3012,170,2022-06-02 05:36:05+03,3,1,1
377,2022-05-27 11:23:22+03:00,2242,53,2022-05-29 17:20:22+03,3,1,1
378,2022-05-27 11:25:32+03:00,3462,584,2022-06-02 08:19:32+03,3,1,1
379,2022-05-27 11:34:39+03:00,1777,176,2022-06-04 13:45:39+03,3,1,1
380,2022-05-27 11:43:25+03:00,2748,371,2022-05-31 14:00:25+03,3,1,1
381,2022-05-27 12:12:00+03:00,4358,183,2022-05-31 17:03:00+03,3,1,1
382,2022-05-27 12:12:20+03:00,955,298,2022-06-03 12:37:20+03,3,1,1
383,2022-05-27 12:18:20+03:00,910,371,2022-06-02 11:21:20+03,3,1,1
384,2022-05-27 12:23:25+03:00,1565,213,2022-05-30 17:27:25+03,3,1,1
385,2022-05-27 12:26:31+03:00,1288,109,2022-05-30 10:32:31+03,3,1,1
386,2022-05-27 12:35:27+03:00,2684,506,2022-06-01 15:37:27+03,3,1,1
387,2022-05-27 12:37:27+03:00,434,28,2022-05-30 07:45:27+03,3,1,1
388,2022-05-27 12:45:41+03:00,691,500,2022-06-05 08:22:41+03,3,1,1
389,2022-05-27 13:02:26+03:00,3759,48,2022-06-02 18:09:26+03,3,1,1
390,2022-05-27 13:03:55+03:00,2193,197,2022-06-01 13:59:55+03,3,1,1
391,2022-05-27 13:14:42+03:00,263,359,2022-06-01 16:28:42+03,3,1,1
392,2022-05-27 13:18:25+03:00,145,251,2022-05-28 09:10:25+03,3,1,1
393,2022-05-27 13:26:11+03:00,1890,274,2022-06-03 18:44:11+03,3,1,1
394,2022-05-27 13:45:49+03:00,752,575,2022-05-31 15:42:49+03,3,1,1
395,2022-05-27 13:47:04+03:00,1020,112,2022-05-29 12:14:04+03,3,1,1
396,2022-05-27 14:29:02+03:00,4193,544,2022-05-28 19:36:02+03,3,1,1
397,2022-05-27 14:44:03+03:00,1686,422,2022-06-02 10:19:03+03,3,1,1
398,2022-05-27 14:48:38+03:00,553,204,2022-05-29 17:27:38+03,3,1,1
399,2022-05-27 14:51:44+03:00,258,249,2022-05-31 10:34:44+03,3,1,1
400,2022-05-27 14:57:55+03:00,2179,46,2022-05-29 19:55:55+03,3,1,1
401,2022-05-27 15:17:18+03:00,461,354,2022-05-30 10:53:18+03,3,1,1
402,2022-05-27 15:28:52+03:00,3983,424,2022-05-29 13:47:52+03,3,1,1
403,2022-05-27 15:31:51+03:00,1293,168,2022-05-30 18:58:51+03,3,1,1
404,2022-05-27 15:32:39+03:00,4090,272,2022-06-05 20:53:39+03,3,1,1
405,2022-05-27 15:46:46+03:00,2136,381,2022-05-30 14:43:46+03,3,1,1
406,2022-05-27 15:57:38+03:00,1077,44,2022-05-31 20:23:38+03,3,1,1
407,2022-05-27 15:57:39+03:00,1438,84,2022-05-28 13:57:39+03,3,1,1
408,2022-05-27 16:10:58+03:00,3652,220,2022-06-02 12:40:58+03,3,1,1
409,2022-05-27 16:11:22+03:00,4010,506,2022-06-02 22:06:22+03,3,1,1
410,2022-05-27 16:14:14+03:00,1434,388,2022-06-03 19:39:14+03,3,1,1
411,2022-05-27 16:17:23+03:00,1400,375,2022-05-29 17:07:23+03,3,1,1
412,2022-05-27 16:45:37+03:00,3516,307,2022-06-03 13:11:37+03,3,1,1
413,2022-05-27 16:48:20+03:00,1019,219,2022-05-31 16:39:20+03,3,1,1
414,2022-05-27 16:51:45+03:00,3698,304,2022-05-28 21:07:45+03,3,1,1
415,2022-05-27 17:02:10+03:00,2371,222,2022-05-29 12:34:10+03,3,1,1
416,2022-05-27 17:07:27+03:00,2253,475,2022-05-29 22:01:27+03,3,1,1
417,2022-05-27 17:13:17+03:00,3063,151,2022-06-04 14:05:17+03,3,1,1
418,2022-05-27 17:15:11+03:00,2514,77,2022-06-02 13:53:11+03,3,1,1
419,2022-05-27 17:19:38+03:00,619,93,2022-06-03 17:07:38+03,3,1,1
420,2022-05-27 17:30:13+03:00,2985,246,2022-06-04 15:19:13+03,3,1,1
421,2022-05-27 17:31:55+03:00,1152,150,2022-06-01 13:47:55+03,3,1,1
422,2022-05-27 17:32:57+03:00,1783,284,2022-06-02 21:03:57+03,3,1,1
423,2022-05-27 17:34:01+03:00,2815,35,2022-06-05 11:44:01+03,3,1,1
424,2022-05-27 17:51:30+03:00,1518,182,2022-06-03 18:52:30+03,3,1,1
425,2022-05-27 17:56:57+03:00,1103,522,2022-06-05 13:45:57+03,3,1,1
426,2022-05-27 18:10:04+03:00,1677,288,2022-06-05 15:22:04+03,3,1,1
427,2022-05-27 18:10:58+03:00,3349,161,2022-05-31 19:24:58+03,3,1,1
428,2022-05-27 18:21:26+03:00,129,498,2022-06-05 22:23:26+03,3,1,1
429,2022-05-27 18:22:10+03:00,1920,190,2022-06-05 15:10:10+03,3,1,1
430,2022-05-27 18:31:05+03:00,4507,334,2022-06-05 13:29:05+03,3,1,1
431,2022-05-27 18:40:29+03:00,1119,46,2022-05-29 18:20:29+03,3,1,1
432,2022-05-27 18:40:40+03:00,4364,574,2022-05-30 21:55:40+03,3,1,1
433,2022-05-27 18:54:27+03:00,3360,246,2022-06-05 00:26:27+03,3,1,1
434,2022-05-27 19:17:09+03:00,3328,3,2022-06-02 13:20:09+03,3,1,1
435,2022-05-27 19:21:04+03:00,4317,267,2022-05-30 23:26:04+03,3,1,1
436,2022-05-27 19:47:22+03:00,1800,525,2022-06-05 16:22:22+03,3,1,1
437,2022-05-27 19:52:34+03:00,4260,249,2022-06-06 00:23:34+03,3,1,1
438,2022-05-27 19:54:48+03:00,354,319,2022-06-03 01:01:48+03,3,1,1
439,2022-05-27 20:00:35+03:00,4452,314,2022-05-29 18:15:35+03,3,1,1
440,2022-05-27 20:11:05+03:00,1578,54,2022-05-31 00:45:05+03,3,1,1
441,2022-05-27 20:12:13+03:00,1457,403,2022-05-30 14:30:13+03,3,1,1
442,2022-05-27 20:35:20+03:00,2021,547,2022-06-04 20:58:20+03,3,1,1
443,2022-05-27 20:39:15+03:00,723,239,2022-06-01 17:56:15+03,3,1,1
444,2022-05-27 20:42:57+03:00,1757,293,2022-05-31 00:35:57+03,3,1,1
445,2022-05-27 20:48:41+03:00,1955,401,2022-06-03 18:42:41+03,3,1,1
446,2022-05-27 20:57:02+03:00,3890,133,2022-06-05 20:38:02+03,3,1,1
447,2022-05-27 21:03:08+03:00,2671,247,2022-06-03 22:28:08+03,3,1,1
448,2022-05-27 21:13:15+03:00,2469,172,2022-06-04 03:08:15+03,3,1,1
449,2022-05-27 21:18:54+03:00,1343,247,2022-06-06 01:52:54+03,3,1,1
450,2022-05-27 21:27:54+03:00,205,87,2022-05-29 03:07:54+03,3,1,1
451,2022-05-27 21:30:33+03:00,2993,127,2022-05-30 22:53:33+03,3,1,1
452,2022-05-27 21:31:16+03:00,4425,529,2022-05-30 01:06:16+03,3,1,1
453,2022-05-27 21:31:36+03:00,3499,575,2022-05-30 17:46:36+03,3,1,1
454,2022-05-27 21:43:29+03:00,3344,343,2022-06-05 01:40:29+03,3,1,1
455,2022-05-27 21:50:06+03:00,1699,92,2022-06-03 00:14:06+03,3,1,1
456,2022-05-27 21:52:29+03:00,2368,300,2022-06-02 19:17:29+03,3,1,1
457,2022-05-27 21:58:36+03:00,3350,565,2022-06-06 02:51:36+03,3,1,1
458,2022-05-27 22:00:04+03:00,597,468,2022-05-30 00:47:04+03,3,1,1
459,2022-05-27 22:02:03+03:00,4238,240,2022-05-28 18:14:03+03,3,1,1
460,2022-05-27 22:08:55+03:00,2077,447,2022-06-01 16:32:55+03,3,1,1
461,2022-05-27 22:10:36+03:00,2314,364,2022-06-03 23:12:36+03,3,1,1
462,2022-05-27 22:11:47+03:00,826,21,2022-06-04 23:18:47+03,3,1,1
463,2022-05-27 22:42:44+03:00,1313,193,2022-05-30 02:49:44+03,3,1,1
464,2022-05-27 22:44:36+03:00,20,261,2022-06-02 04:43:36+03,3,1,1
465,2022-05-27 22:57:07+03:00,1786,442,2022-05-29 17:52:07+03,3,1,1
466,2022-05-27 23:10:03+03:00,339,557,2022-06-01 18:08:03+03,3,1,1
467,2022-05-27 23:13:10+03:00,2656,101,2022-06-04 17:26:10+03,3,1,1
468,2022-05-27 23:14:26+03:00,4463,154,2022-06-05 23:51:26+03,3,1,1
469,2022-05-27 23:17:08+03:00,1613,504,2022-06-04 19:47:08+03,3,1,1
470,2022-05-27 23:32:42+03:00,2872,209,2022-05-31 02:39:42+03,3,1,1
471,2022-05-27 23:36:15+03:00,1338,528,2022-05-29 23:07:15+03,3,1,1
472,2022-05-27 23:36:34+03:00,802,105,2022-06-05 19:02:34+03,3,1,1
473,2022-05-28 00:11:56+03:00,1474,274,2022-05-31 21:07:56+03,4,1,1
474,2022-05-28 00:16:26+03:00,2520,159,2022-05-28 21:58:26+03,4,1,1
475,2022-05-28 00:31:36+03:00,2451,543,2022-06-03 21:12:36+03,4,1,1
476,2022-05-28 00:33:33+03:00,2437,161,2022-06-02 20:35:33+03,4,1,1
477,2022-05-28 00:38:20+03:00,424,557,2022-05-31 20:39:20+03,4,1,1
478,2022-05-28 00:39:10+03:00,2060,231,2022-06-06 00:46:10+03,4,1,1
479,2022-05-28 00:47:39+03:00,2108,220,2022-06-04 23:17:39+03,4,1,1
480,2022-05-28 00:49:27+03:00,72,445,2022-05-30 19:46:27+03,4,1,1
481,2022-05-28 00:53:02+03:00,4178,546,2022-06-02 00:53:02+03,4,1,1
482,2022-05-28 01:00:25+03:00,1510,32,2022-05-28 23:30:25+03,4,1,1
483,2022-05-28 01:26:45+03:00,3115,491,2022-05-29 23:16:45+03,4,1,1
484,2022-05-28 01:40:52+03:00,2392,105,2022-05-29 00:40:52+03,4,1,1
485,2022-05-28 01:51:12+03:00,1822,398,2022-05-28 22:26:12+03,4,1,1
486,2022-05-28 02:00:30+03:00,3774,569,2022-05-28 21:18:30+03,4,1,1
487,2022-05-28 02:07:50+03:00,393,168,2022-06-04 00:30:50+03,4,1,1
488,2022-05-28 02:09:12+03:00,1940,476,2022-05-31 06:44:12+03,4,1,1
489,2022-05-28 02:09:56+03:00,3524,95,2022-05-31 00:32:56+03,4,1,1
490,2022-05-28 02:13:35+03:00,1326,196,2022-05-29 02:11:35+03,4,1,1
491,2022-05-28 02:24:58+03:00,1999,228,2022-05-29 00:34:58+03,4,1,1
492,2022-05-28 02:34:11+03:00,184,501,2022-05-30 20:40:11+03,4,1,1
493,2022-05-28 02:39:31+03:00,1850,64,2022-06-02 21:35:31+03,4,1,1
494,2022-05-28 02:40:48+03:00,1007,526,2022-05-29 08:07:48+03,4,1,1
495,2022-05-28 02:43:41+03:00,1785,56,2022-06-04 05:56:41+03,4,1,1
496,2022-05-28 02:54:39+03:00,2636,20,2022-06-03 22:47:39+03,4,1,1
497,2022-05-28 03:01:21+03:00,458,287,2022-05-30 23:20:21+03,4,1,1
498,2022-05-28 03:05:07+03:00,2381,199,2022-06-05 21:54:07+03,4,1,1
499,2022-05-28 03:05:25+03:00,4500,145,2022-05-31 22:04:25+03,4,1,1
500,2022-05-28 03:09:36+03:00,601,162,2022-05-30 08:14:36+03,4,1,1
501,2022-05-28 03:34:43+03:00,3131,179,2022-05-31 03:02:43+03,4,1,1
502,2022-05-28 03:35:25+03:00,3005,288,2022-05-29 00:12:25+03,4,1,1
503,2022-05-28 04:05:34+03:00,2086,170,2022-05-31 01:03:34+03,4,1,1
504,2022-05-28 04:06:37+03:00,71,111,2022-05-29 08:57:37+03,4,1,1
505,2022-05-28 04:09:19+03:00,667,469,2022-06-05 22:34:19+03,4,1,1
506,2022-05-28 04:31:19+03:00,3621,421,2022-06-02 07:07:19+03,4,1,1
507,2022-05-28 04:40:50+03:00,4179,434,2022-06-05 05:05:50+03,4,1,1
508,2022-05-28 04:51:12+03:00,3416,147,2022-05-31 08:27:12+03,4,1,1
509,2022-05-28 04:52:14+03:00,4338,113,2022-05-30 23:20:14+03,4,1,1
510,2022-05-28 05:04:04+03:00,3827,296,2022-06-03 06:58:04+03,4,1,1
511,2022-05-28 05:07:50+03:00,2176,231,2022-06-05 04:12:50+03,4,1,1
512,2022-05-28 05:08:10+03:00,225,489,2022-05-29 09:22:10+03,4,1,1
513,2022-05-28 05:09:28+03:00,1697,597,2022-06-05 02:49:28+03,4,1,1
514,2022-05-28 05:10:10+03:00,3369,110,2022-06-04 04:18:10+03,4,1,1
515,2022-05-28 05:11:47+03:00,4357,400,2022-06-04 04:19:47+03,4,1,1
516,2022-05-28 05:17:57+03:00,234,403,2022-05-29 08:33:57+03,4,1,1
517,2022-05-28 05:18:02+03:00,4087,480,2022-05-30 07:32:02+03,4,1,1
518,2022-05-28 05:22:33+03:00,3564,245,2022-06-03 07:06:33+03,4,1,1
519,2022-05-28 05:27:37+03:00,3845,161,2022-06-04 07:47:37+03,4,1,1
520,2022-05-28 05:32:22+03:00,2397,374,2022-05-29 00:37:22+03,4,1,1
521,2022-05-28 05:33:20+03:00,3195,382,2022-05-31 06:23:20+03,4,1,1
522,2022-05-28 05:53:26+03:00,1905,138,2022-05-31 07:58:26+03,4,1,1
523,2022-05-28 05:57:28+03:00,1962,223,2022-05-31 07:20:28+03,4,1,1
524,2022-05-28 06:25:33+03:00,1817,14,2022-06-06 06:18:33+03,4,1,1
525,2022-05-28 06:27:37+03:00,1387,408,2022-05-30 09:52:37+03,4,1,1
526,2022-05-28 06:28:38+03:00,266,169,2022-06-02 10:19:38+03,4,1,1
527,2022-05-28 06:30:05+03:00,1655,359,2022-06-03 12:01:05+03,4,1,1
528,2022-05-28 06:34:17+03:00,2624,469,2022-05-30 02:35:17+03,4,1,1
529,2022-05-28 07:13:01+03:00,3332,312,2022-06-01 12:21:01+03,4,1,1
530,2022-05-28 07:23:38+03:00,1113,589,2022-05-29 10:00:38+03,4,1,1
531,2022-05-28 07:36:58+03:00,2793,120,2022-06-02 03:50:58+03,4,1,1
532,2022-05-28 08:14:46+03:00,4306,528,2022-06-01 08:26:46+03,4,1,1
533,2022-05-28 08:15:25+03:00,992,184,2022-06-06 09:51:25+03,4,1,1
534,2022-05-28 08:16:32+03:00,4209,307,2022-05-31 04:48:32+03,4,1,1
535,2022-05-28 08:17:33+03:00,2962,514,2022-06-03 12:02:33+03,4,1,1
536,2022-05-28 08:20:55+03:00,3095,315,2022-06-05 13:48:55+03,4,1,1
537,2022-05-28 08:21:05+03:00,2262,110,2022-06-02 03:22:05+03,4,1,1
538,2022-05-28 08:26:16+03:00,3427,161,2022-05-30 04:02:16+03,4,1,1
539,2022-05-28 08:40:25+03:00,3321,119,2022-06-06 02:47:25+03,4,1,1
540,2022-05-28 08:41:58+03:00,1662,535,2022-06-02 11:12:58+03,4,1,1
541,2022-05-28 08:42:13+03:00,4444,261,2022-06-03 11:05:13+03,4,1,1
542,2022-05-28 08:43:34+03:00,530,493,2022-06-06 09:16:34+03,4,1,1
543,2022-05-28 09:03:00+03:00,2964,311,2022-06-06 08:23:00+03,4,1,1
544,2022-05-28 09:10:20+03:00,1086,54,2022-06-04 03:47:20+03,4,1,1
545,2022-05-28 09:16:25+03:00,487,20,2022-06-01 10:36:25+03,4,1,1
546,2022-05-28 09:24:28+03:00,2065,506,2022-06-06 03:31:28+03,4,1,1
547,2022-05-28 09:34:56+03:00,3704,450,2022-06-05 05:14:56+03,4,1,1
548,2022-05-28 09:35:37+03:00,1818,159,2022-06-02 11:08:37+03,4,1,1
549,2022-05-28 09:39:16+03:00,3632,432,2022-06-06 14:20:16+03,4,1,1
550,2022-05-28 09:44:18+03:00,3119,315,2022-06-02 14:55:18+03,4,1,1
551,2022-05-28 09:53:38+03:00,23,106,2022-06-04 14:45:38+03,4,1,1
552,2022-05-28 10:14:44+03:00,1349,176,2022-06-02 05:01:44+03,4,1,1
553,2022-05-28 10:23:16+03:00,1951,376,2022-05-31 05:29:16+03,4,1,1
554,2022-05-28 10:31:14+03:00,4397,55,2022-05-30 09:34:14+03,4,1,1
555,2022-05-28 10:31:36+03:00,1814,22,2022-06-06 09:29:36+03,4,1,1
556,2022-05-28 10:36:22+03:00,158,444,2022-06-03 12:42:22+03,4,1,1
557,2022-05-28 10:38:43+03:00,4163,442,2022-06-06 15:52:43+03,4,1,1
558,2022-05-28 10:39:02+03:00,1227,572,2022-06-05 10:38:02+03,4,1,1
559,2022-05-28 10:53:02+03:00,644,463,2022-06-04 14:27:02+03,4,1,1
560,2022-05-28 10:54:06+03:00,928,77,2022-06-05 07:54:06+03,4,1,1
561,2022-05-28 11:01:21+03:00,3390,102,2022-06-02 07:26:21+03,4,1,1
562,2022-05-28 11:10:49+03:00,53,324,2022-06-06 13:32:49+03,4,1,1
563,2022-05-28 11:12:09+03:00,2973,282,2022-05-29 07:07:09+03,4,1,1
564,2022-05-28 11:26:31+03:00,1494,288,2022-06-01 09:28:31+03,4,1,1
565,2022-05-28 11:51:39+03:00,4330,253,2022-06-05 11:35:39+03,4,1,1
566,2022-05-28 11:56:20+03:00,3308,184,2022-06-01 08:41:20+03,4,1,1
567,2022-05-28 11:57:36+03:00,2232,155,2022-05-31 17:44:36+03,4,1,1
568,2022-05-28 12:12:41+03:00,4534,56,2022-06-03 12:08:41+03,4,1,1
569,2022-05-28 12:15:04+03:00,1122,21,2022-05-30 10:32:04+03,4,1,1
570,2022-05-28 12:17:41+03:00,4250,516,2022-06-05 09:56:41+03,4,1,1
571,2022-05-28 12:30:13+03:00,1899,337,2022-06-02 07:04:13+03,4,1,1
572,2022-05-28 12:35:23+03:00,4020,1,2022-06-03 08:32:23+03,4,1,1
573,2022-05-28 12:44:28+03:00,3883,76,2022-06-04 13:42:28+03,4,1,1
574,2022-05-28 12:56:09+03:00,4451,142,2022-06-05 17:39:09+03,4,1,1
575,2022-05-28 12:56:10+03:00,1866,588,2022-06-04 15:15:10+03,4,1,1
576,2022-05-28 13:09:14+03:00,375,6,2022-06-01 15:27:14+03,4,1,1
577,2022-05-28 13:15:48+03:00,2938,173,2022-06-02 11:59:48+03,4,1,1
578,2022-05-28 13:19:23+03:00,3481,181,2022-06-02 15:51:23+03,4,1,1
579,2022-05-28 13:19:53+03:00,3515,17,2022-06-01 12:44:53+03,4,1,1
580,2022-05-28 13:20:29+03:00,1380,186,2022-06-04 14:37:29+03,4,1,1
581,2022-05-28 13:33:46+03:00,4579,198,2022-05-29 10:33:46+03,4,1,1
582,2022-05-28 13:48:55+03:00,2679,386,2022-06-04 09:09:55+03,4,1,1
583,2022-05-28 13:49:00+03:00,1833,69,2022-06-01 13:54:00+03,4,1,1
584,2022-05-28 13:50:45+03:00,3544,490,2022-06-03 17:35:45+03,4,1,1
585,2022-05-28 14:03:00+03:00,898,77,2022-05-29 15:16:00+03,4,1,1
586,2022-05-28 14:05:33+03:00,1413,64,2022-05-30 15:45:33+03,4,1,1
587,2022-05-28 14:08:37+03:00,95,89,2022-05-29 18:25:37+03,4,1,1
588,2022-05-28 14:27:50+03:00,4231,308,2022-06-03 09:15:50+03,4,1,1
589,2022-05-28 15:06:50+03:00,473,462,2022-06-02 11:18:50+03,4,1,1
590,2022-05-28 15:11:04+03:00,377,19,2022-05-29 19:20:04+03,4,1,1
591,2022-05-28 15:21:08+03:00,638,244,2022-05-29 18:55:08+03,4,1,1
592,2022-05-28 15:33:23+03:00,1810,16,2022-05-30 19:10:23+03,4,1,1
593,2022-05-28 15:41:56+03:00,2766,538,2022-05-30 14:00:56+03,4,1,1
594,2022-05-28 15:59:54+03:00,595,294,2022-06-05 17:16:54+03,4,1,1
595,2022-05-28 16:00:03+03:00,821,589,2022-05-29 19:10:03+03,4,1,1
596,2022-05-28 16:01:02+03:00,4469,249,2022-06-06 21:06:02+03,4,1,1
597,2022-05-28 16:04:50+03:00,599,159,2022-06-03 20:00:50+03,4,1,1
598,2022-05-28 16:05:57+03:00,4136,393,2022-06-01 18:41:57+03,4,1,1
599,2022-05-28 16:08:19+03:00,1567,332,2022-06-03 13:57:19+03,4,1,1
600,2022-05-28 16:08:22+03:00,3225,429,2022-06-04 12:50:22+03,4,1,1
601,2022-05-28 16:15:54+03:00,1300,590,2022-06-05 17:16:54+03,4,1,1
602,2022-05-28 16:27:51+03:00,3248,537,2022-05-29 15:13:51+03,4,1,1
603,2022-05-28 16:37:07+03:00,1585,426,2022-06-03 13:03:07+03,4,1,1
604,2022-05-28 16:39:10+03:00,4232,501,2022-06-01 11:28:10+03,4,1,1
605,2022-05-28 16:48:39+03:00,3509,299,2022-06-04 11:44:39+03,4,1,1
606,2022-05-28 17:02:41+03:00,2561,554,2022-05-30 14:54:41+03,4,1,1
607,2022-05-28 17:03:44+03:00,4254,494,2022-06-04 19:14:44+03,4,1,1
608,2022-05-28 17:04:02+03:00,2944,150,2022-06-05 16:47:02+03,4,1,1
609,2022-05-28 17:15:25+03:00,3642,500,2022-06-02 14:30:25+03,4,1,1
610,2022-05-28 17:18:18+03:00,1230,580,2022-05-31 22:15:18+03,4,1,1
611,2022-05-28 17:24:54+03:00,2180,161,2022-05-30 16:22:54+03,4,1,1
612,2022-05-28 17:27:22+03:00,270,595,2022-06-02 22:01:22+03,4,1,1
613,2022-05-28 17:33:28+03:00,280,307,2022-06-04 14:27:28+03,4,1,1
614,2022-05-28 17:35:52+03:00,3397,533,2022-06-03 19:35:52+03,4,1,1
615,2022-05-28 17:45:39+03:00,989,471,2022-06-02 11:55:39+03,4,1,1
616,2022-05-28 17:49:14+03:00,4142,372,2022-05-31 16:29:14+03,4,1,1
617,2022-05-28 17:50:07+03:00,4445,248,2022-06-01 21:45:07+03,4,1,1
618,2022-05-28 17:52:26+03:00,2482,407,2022-06-06 19:55:26+03,4,1,1
619,2022-05-28 17:54:45+03:00,2444,321,2022-06-04 22:26:45+03,4,1,1
620,2022-05-28 17:58:12+03:00,1144,239,2022-05-30 23:54:12+03,4,1,1
621,2022-05-28 17:58:22+03:00,2363,109,2022-06-04 12:13:22+03,4,1,1
622,2022-05-28 18:01:28+03:00,1222,495,2022-05-30 13:19:28+03,4,1,1
623,2022-05-28 18:13:22+03:00,3660,569,2022-06-06 22:35:22+03,4,1,1
